country;contract_name;name;company;bonus;banking;status;bike_stands;count
France;Paris;09008 - TOUR D'AUVERGNE;Velib;False;True;OPEN;17;2820
France;Paris;12036 - REUILLY;Velib;False;True;OPEN;42;2820
France;Paris;21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT);Velib;False;True;OPEN;22;2499
France;Paris;02014 - SAINT AUGUSTIN;Velib;False;True;OPEN;16;2820
France;Rouen;19 - JARDIN DES PLANTES;cy'clic;False;True;OPEN;15;2819
Spain;Seville;157_AVENIDA CARDENAL BUENO MONREAL;SEVICI;False;True;OPEN;20;2818
Sweden;Stockholm;VOLVOCITY;Cyclocity;False;False;OPEN;30;2818
France;Toulouse;00139 - BARRIERE DE LOMBEZ;Vélô;False;True;OPEN;25;2818
France;Toulouse;00190 - ESPAGNE LES OUSTALOUS;Vélô;False;True;OPEN;20;2818
France;Toulouse;00092 - CHALETS;Vélô;False;True;OPEN;15;2818
Spain;Valence;199_CALLE_BEATO_NICOLAS_FACTOR;Valenbisi;False;False;OPEN;15;2818
Australia;Brisbane;56 - CONSTANCE ST / ST PAULS TCE;CityCycle;False;False;OPEN;24;2827
Belgium;Bruxelles-Capitale;084 - STE ANNE/SINT-ANNA;villo;False;True;OPEN;20;2826
IRELAND;Dublin;ECCLES STREET;dublinbikes;False;False;OPEN;20;2823
Sweden;Lund;ALLHELGONAKYRKAN;Lundahoj;False;True;OPEN;21;2823
France;Lyon;9029 - SAINT PIERRE DE VAISE;Vélo'V;False;True;OPEN;15;2823
France;Lyon;3031 - CORNEILLE / SERVIENT;Vélo'V;False;True;OPEN;13;2823
France;Lyon;6011- MAIRIE DU 6ÈME;Vélo'V;False;True;OPEN;15;2823
France;Nantes;00049-DUCHESSE ANNE;Bicloo;False;False;OPEN;15;2823
France;Paris;06021 - BONAPARTE BEAUX ARTS;Velib;False;True;OPEN;19;2820
France;Paris;13034 - EDISON;Velib;False;True;OPEN;18;2820
France;Paris;21207 - VERDIER (MONTROUGE);Velib;False;True;OPEN;29;2820
France;Paris;18025 - MAIRIE DU 18 EME;Velib;False;True;OPEN;39;2820
France;Paris;11026 - CHEMIN VERT SAINT MAUR;Velib;False;True;OPEN;46;2820
France;Paris;20031 - DURIS;Velib;False;True;CLOSED;30;2197
France;Paris;11034 - PARMENTIER FONTAINE AU ROI;Velib;False;True;OPEN;47;2820
France;Paris;08045 - ALMA;Velib;False;True;OPEN;57;2820
France;Paris;11041 - SAINT AMBROISE;Velib;False;True;OPEN;37;2820
France;Paris;11024 - BOULEVARD VOLTAIRE;Velib;False;True;OPEN;51;2820
Spain;Seville;168_AVENIDA RAMÓN Y CAJAL;SEVICI;False;True;OPEN;18;2818
Spain;Seville;140 NUESTRA SEÑORA DE LAS MERCEDES;SEVICI;False;True;OPEN;16;2818
Spain;Seville;040_AVENIDA REINA MERCEDES;SEVICI;False;True;OPEN;30;2818
Spain;Valence;016_COLON I;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;266_PLANA_ALTA_ESQ_AVDA_MAESTRO_RODRIGO;Valenbisi;False;True;OPEN;18;2818
France;Paris;33012 - LANDY (AUBERVILLIERS);Velib;False;True;OPEN;30;1912
France;Paris;17011 - PORTE DE CLICHY FRAGONARD;Velib;False;True;CLOSED;54;307
France;Besancon;24 - MEDIATHEQUE;VéloCité;False;False;OPEN;10;2827
France;Besancon;08 - MARULAZ;VéloCité;False;False;OPEN;10;2827
Belgium;Bruxelles-Capitale;200 - VETERANS COLONIAUX / KOLONIALE VETERANEN;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;224 - ROCHEFORT;villo;False;True;OPEN;25;2826
IRELAND;Dublin;EXCHEQUER STREET;dublinbikes;False;False;OPEN;24;2823
IRELAND;Dublin;MATER HOSPITAL;dublinbikes;False;False;OPEN;40;2823
Sweden;Goteborg;GIBRALTARG/EKLANDAG;Göteborg;False;True;OPEN;40;2823
France;Lyon;1032 - PIZAY (FAR);Vélo'V;False;True;OPEN;22;2823
France;Lyon;5031- MENIVAL/J.CURIE;Vélo'V;True;True;OPEN;20;2823
France;Paris;15107 -  PALAIS DES SPORTS;Velib;False;True;OPEN;43;2820
France;Paris;09033 - HAVRE CAUMARTIN;Velib;False;True;OPEN;51;2820
France;Paris;16105 - CREVAUX;Velib;False;True;OPEN;31;2820
France;Paris;20048 - BAGNOLET;Velib;False;True;OPEN;28;2820
France;Paris;21503 - LEDRU ROLLIN (SURESNES);Velib;False;True;OPEN;24;2820
Spain;Seville;122_CALLE ENRAMADILLA;SEVICI;False;True;OPEN;20;2818
Spain;Valence;085_AVDA_BLASCO IBAÑEZ 1;Valenbisi;False;False;OPEN;23;2818
France;Paris;21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT);Velib;False;True;CLOSED;22;321
France;Paris;18010 - MARX DORMOY - RIQUET;Velib;False;True;OPEN;29;2248
France;Paris;20005 - RUE DE LAGNY SAINT MANDE;Velib;False;True;OPEN;19;2248
Belgium;Bruxelles-Capitale;176 - COLONEL BOURG/KOLONEL BOURG;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;099 - JUBILE;villo;True;False;OPEN;25;2826
Luxembourg;Luxembourg;ROUSEGAERTCHEN;Veloh;False;True;OPEN;15;2823
Luxembourg;Luxembourg;GRENIER;Veloh;False;True;OPEN;20;2823
France;Lyon;7053 - JAURÈS / THIBAUDIÈRE;Vélo'V;False;True;OPEN;18;2823
France;Lyon;3008 - INSTITUT LUMIERE;Vélo'V;False;True;OPEN;18;2823
France;Lyon;1022 - PLACE TOLOZAN (FAR);Vélo'V;False;True;OPEN;31;2823
France;Nantes;00091-RD PT VANNES;Bicloo;False;True;OPEN;18;2823
France;Nantes;00059-STADE SAUPIN;Bicloo;False;False;OPEN;15;2823
France;Nantes;00016-PLACE EDOUARD NORMAND;Bicloo;False;False;OPEN;15;2823
France;Paris;33012 - LANDY (AUBERVILLIERS);Velib;False;True;CLOSED;30;908
France;Paris;17041 - PORTE DE VILLIERS;Velib;False;True;OPEN;39;2820
France;Paris;31708 - NOISY (BAGNOLET);Velib;True;True;OPEN;22;2820
France;Paris;15002 - BOURDELLE;Velib;False;True;OPEN;17;2820
Spain;Santander;004_CORMORÁN;Tusbic;False;True;OPEN;20;2819
Spain;Seville;213_AVENIDA DE ANDALUCIA;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00067 - MUSEUM;Vélô;False;True;OPEN;22;2818
France;Toulouse;00076 - REPUBLIQUE PL. OLIVIER;Vélô;False;True;OPEN;22;2818
Lithuania;Vilnius;5-FILHARMONIJA;Cyclocity;False;True;OPEN;12;2818
Lithuania;Vilnius;7-STOTIS;Cyclocity;False;True;OPEN;18;2818
France;Amiens;17- CIRQUE;Velam;False;True;OPEN;20;2828
Australia;Brisbane;82 - BRUNSWICK ST / MERTHYR RD;CityCycle;False;False;OPEN;23;2827
France;Lyon;6044 - CHARMETTES / BELLECOMBE;Vélo'V;False;True;OPEN;16;2823
France;Lyon;10121 - PARC DU CENTRE;Vélo'V;False;True;OPEN;16;2823
France;Paris;11032 - METALLOS;Velib;False;True;OPEN;48;2820
France;Paris;08034 - HAUSSMANN COURCELLES;Velib;False;True;OPEN;34;2820
France;Paris;18113 - LEPIC;Velib;True;True;OPEN;22;2820
France;Paris;01006 - GRANDE TRUANDERIE;Velib;False;True;OPEN;33;2820
Spain;Seville;067_CALLE LEONARDO DA VINCI;SEVICI;False;True;OPEN;20;2818
Spain;Seville;189_AVENIDA HYTASA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;075_PLAZA SAN FRANCISCO;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00243 - ETATS-UNIS / FERRY;Vélô;False;True;OPEN;17;2818
France;Toulouse;00010 - PLACE ESQUIROL;Vélô;False;True;OPEN;34;2818
Spain;Valence;080_AMADEO SAVOIA;Valenbisi;False;False;OPEN;25;2818
Australia;Brisbane;106 - ORLEIGH ST / HOOGLEY ST;CityCycle;False;False;OPEN;22;2827
Australia;Brisbane;131 - SHAFSTON AVE / THORN ST;CityCycle;False;False;OPEN;31;2827
Belgium;Bruxelles-Capitale;076 - PLACE VAN MEENEN/VAN MEENENPLEIN;villo;False;True;OPEN;25;2826
France;Cergy-Pontoise;50018 - CER18 - PORT CERGY (CB);Velo2;False;True;OPEN;27;2825
Sweden;Goteborg;CHALMERSPLATSEN;Göteborg;False;True;OPEN;50;2823
France;Lyon;8003 - CLAUDE BERNARD LYON I;Vélo'V;False;True;OPEN;16;2823
France;Marseille;6208-ROUET;Le vélo;False;True;OPEN;15;2823
France;Mulhouse;07 - MAIRIE;VéloCité;False;True;OPEN;15;2823
France;Paris;13023 - BOBILLOT VERLAINE;Velib;True;True;OPEN;26;2820
France;Paris;22405 - NORD (MALAKOFF);Velib;False;True;OPEN;25;2820
France;Paris;08044 - VAN DYCK;Velib;False;True;OPEN;33;2820
France;Paris;31006 - REPUBLIQUE 2 (MONTREUIL);Velib;False;True;OPEN;27;2820
France;Toulouse;00007 - PLACE VICTOR HUGO;Vélô;False;True;OPEN;25;2818
France;Toulouse;00061 - BONREPOS;Vélô;False;True;OPEN;28;2818
France;Paris;12105 - BERCY VILLOT;Velib;False;True;CLOSED;35;116
Belgium;Bruxelles-Capitale;288 - HOUZEAU;villo;False;True;OPEN;20;2794
Luxembourg;Luxembourg;AN DER BOURMICHT;Veloh;False;True;OPEN;20;2823
France;Lyon;3058 - PLACE DU LAC;Vélo'V;False;True;OPEN;19;2823
France;Lyon;3029 - PLACE ARISTIDE BRIAND;Vélo'V;False;True;OPEN;23;2823
France;Nantes;00073-SARRADIN;Bicloo;False;False;OPEN;13;2823
France;Nantes;00071-MARCHE TALENSAC NORD;Bicloo;True;False;OPEN;14;2823
France;Paris;15051 - ROLLET;Velib;False;True;OPEN;8;2820
France;Paris;10031 - AQUEDUC;Velib;False;True;OPEN;39;2820
France;Paris;21006 - PARIS (BOULOGNE-BILLANCOURT);Velib;False;True;OPEN;26;2820
France;Paris;13035 - IVRY TOLBIAC;Velib;False;True;OPEN;22;2820
Spain;Seville;068_CALLE JUAN ANTONIO CABESTANY;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00128 - PRISON ST MICHEL;Vélô;False;True;OPEN;23;2818
France;Toulouse;00262 - ROND POINT CHEMIN DE BORDEROUGE;Vélô;False;True;OPEN;18;2818
France;Toulouse;00013 - LOIS ESQUILE;Vélô;False;True;OPEN;15;2818
France;Toulouse;00073 - FITTE TEINTURIERS;Vélô;False;True;OPEN;16;2818
JAPAN;Toyama;南口駅前広場STATION PLAZA SOUTH ENTRANCE;cyclocity;False;False;OPEN;26;2818
Belgium;Bruxelles-Capitale;168 - HOPITAL FRANÇAIS/FRANS HOSPITAAL (FERMÉE);villo;False;True;CLOSED;25;109
France;Paris;20038 - LEON FRAPIE;Velib;True;True;OPEN;19;1912
France;Amiens;03- VOGEL;Velam;False;True;OPEN;20;2828
France;Besancon;11 - JEAN CORNET;VéloCité;False;False;OPEN;10;2827
Belgium;Bruxelles-Capitale;041 - SAINT-ROCH/SINT-ROCHUS;villo;False;False;OPEN;24;2826
Belgium;Bruxelles-Capitale;281 - ATOMIUM;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;072 - ULB SOLBOSCH / VUB  SOLBOSCH;villo;True;True;OPEN;27;2826
Belgium;Bruxelles-Capitale;171 - PISCINE LOUIS NAMECHE ZWEMBAD;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;083 - SIMONIS;villo;False;True;OPEN;25;2826
France;Cergy-Pontoise;56104 - ERA04 - LA CHALLE (CB);Velo2;False;True;OPEN;23;2825
Sweden;Goteborg;ULLEVIGATAN;Göteborg;False;True;OPEN;36;2823
Slovenia;Ljubljana;PARK NAVJE-ŽELEZNA CESTA;Bicikelj;False;False;OPEN;20;2823
Slovenia;Ljubljana;PLEČNIKOV STADION;Bicikelj;False;False;OPEN;18;2823
France;Lyon;7045 - PARC DES BERGES;Vélo'V;False;True;OPEN;20;2823
France;Lyon;10021- GRANDCLÉMENT;Vélo'V;False;True;OPEN;19;2823
France;Lyon;10060 - SAINT EXUPÉRY;Vélo'V;False;True;OPEN;15;2344
France;Paris;14101 - PLACE FERNAND MOURLOT;Velib;False;True;OPEN;33;2820
France;Paris;14112 - FAUBOURG SAINT JACQUES CASSINI;Velib;False;True;OPEN;16;2820
France;Paris;13028 - GOUTHIERE;Velib;False;True;OPEN;33;2820
France;Paris;04011 - PLACE DU BATAILLON FRANCAIS DE L'ONU;Velib;False;True;OPEN;36;2751
Spain;Valence;124_C/ AZAGADOR DE ALBORAYA;Valenbisi;False;True;OPEN;25;2818
Australia;Brisbane;140 - DUNMORE TCE / KINGSFORD ST;CityCycle;True;False;OPEN;17;2827
Sweden;Goteborg;HAGAPARKEN;Göteborg;False;True;OPEN;25;2823
France;Lyon;6043 - CITÉ INTERNATIONALE - CINÉMA;Vélo'V;False;True;OPEN;32;2823
France;Nantes;00042-GARE MARITIME;Bicloo;False;True;OPEN;25;2823
France;Paris;16110 - OCTAVE FEUILLET;Velib;False;True;OPEN;21;2820
France;Paris;15039 - CHARLES VALLIN;Velib;False;True;OPEN;12;2820
France;Paris;20021 - PRAIRIE L INDRE;Velib;True;True;OPEN;36;2820
France;Paris;22010 - DE GAULLE 4 (NEUILLY);Velib;False;True;OPEN;27;2820
France;Paris;20038 - LEON FRAPIE;Velib;True;True;CLOSED;19;908
France;Paris;20118 - ORTEAUX MOURAUD;Velib;False;True;OPEN;23;2820
France;Paris;31709 - MARCEL (BAGNOLET);Velib;False;True;OPEN;21;1409
France;Rouen;10- PLACE CARNOT;cy'clic;False;True;OPEN;15;2819
Spain;Seville;017_CALLE DE MADRESELVA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;137_AVENIDA DE LA BORBOLLA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;135_CALLE VIRGEN DE LUJÁN;SEVICI;False;True;OPEN;17;2818
France;Toulouse;00111 - MINIMES PASSERELLE;Vélô;False;True;OPEN;27;2818
France;Toulouse;00175 - METRO MAUNOURY;Vélô;False;True;OPEN;30;2818
France;Toulouse;00242 -  RAIMBAUD / COLETTE;Vélô;False;True;OPEN;16;2818
France;Toulouse;00172 - NETWILLER / LAFORGUE;Vélô;False;True;OPEN;20;2818
Spain;Valence;39_AVDA. PERIS Y VALERO;Valenbisi;False;True;OPEN;19;2818
Spain;Valence;225_CALLE_PADRE_BARRANCO_DESPUES_CALLE_BENIFAIRO;Valenbisi;False;True;OPEN;20;2818
Belgium;Bruxelles-Capitale;288 - HOUZEAU;villo;False;True;CLOSED;20;32
France;Amiens;18- PREFECTURE;Velam;False;True;OPEN;20;2828
Belgium;Bruxelles-Capitale;080 - CERES;villo;True;True;OPEN;25;1227
IRELAND;Dublin;HARCOURT TERRACE;dublinbikes;False;False;OPEN;20;2823
France;Lyon;7035 - MARSEILLE / UNIVERSITÉ (FAR);Vélo'V;False;True;OPEN;29;2823
France;Lyon;8038 - ALBERT THOMAS / VILLON;Vélo'V;False;True;OPEN;20;2823
France;Lyon;2015 - PLACE DE LA RÉPUBLIQUE (FAR);Vélo'V;False;True;OPEN;20;2823
France;Lyon;5008 - SAINTE IRÉNÉE;Vélo'V;True;True;OPEN;20;2823
France;Mulhouse;28 - SCHUMAN LEFEB;VéloCité;False;False;OPEN;15;2823
France;Nancy;00017 - CONSERVATOIRE - MANUFACTURE;vélOstan'lib;False;False;OPEN;15;2823
France;Paris;05002 - SAINT JACQUES;Velib;False;True;OPEN;35;2820
France;Paris;10029 - PLACE DE ROUBAIX;Velib;False;True;OPEN;23;2820
France;Paris;19029 - SEINE FLANDRE;Velib;False;True;OPEN;18;2820
France;Paris;05014 - CALVIN;Velib;False;True;OPEN;28;2820
France;Paris;32006 - EGLISE SAINT JUSTE (SAINT DENIS);Velib;False;True;OPEN;38;2820
France;Paris;01024 - LOUVRE COQ HERON;Velib;False;True;OPEN;20;2820
France;Paris;18045 - GANNERON;Velib;True;True;OPEN;16;2820
France;Paris;31707 - VAILLANT (BAGNOLET);Velib;False;True;OPEN;49;2820
Spain;Valence;257_PLAZA_SALVADOR_SORIA_ESQ_PIO_X;Valenbisi;False;False;OPEN;20;2818
France;Marseille;8279- CLOT BEY DAUMIER;Le vélo;False;True;OPEN;5;3
France;Paris;04011 - PLACE DU BATAILLON FRANCAIS DE L'ONU;Velib;False;True;CLOSED;36;69
France;Lyon;10060 - SAINT EXUPÉRY;Vélo'V;False;True;CLOSED;15;63
Australia;Brisbane;26 - NORTH QUAY / REDDACLIFF PLACE;CityCycle;False;False;OPEN;15;2827
Belgium;Bruxelles-Capitale;102 - MUSEUM/MUSEUM;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;110 - RODIN;villo;False;False;OPEN;22;2114
Belgium;Bruxelles-Capitale;145 - COTEAUX/WIJNHEUVELEN;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;342 - MAISON COMMUNALE DE BERCHEM ST AGHATE;villo;False;True;OPEN;20;2826
France;Marseille;5060-SAKAKINI CHAVE;Le vélo;False;True;OPEN;12;2823
Belgium;Namur;002 - CROIX DE FEUX;Li bia velo;False;True;OPEN;15;2823
France;Nancy;00013 - SAINT NICOLAS - CHARLES III;vélOstan'lib;False;False;OPEN;16;2823
France;Paris;13116 - PLACE DU DOCTEUR YERSIN;Velib;False;True;OPEN;18;2820
France;Paris;15047 - DANTZIG;Velib;False;True;OPEN;52;2820
France;Paris;12035 - MADAGASCAR;Velib;False;True;OPEN;33;2820
France;Paris;16116 - GEORGES SAND;Velib;False;True;OPEN;29;2820
France;Paris;16026 - RANELAGH;Velib;False;True;OPEN;23;2820
France;Paris;22007 - CHARCOT (NEUILLY);Velib;False;True;OPEN;36;2820
Spain;Seville;128_VIRGEN DE LORETO;SEVICI;False;True;OPEN;18;2818
Spain;Seville;218_PLAZA DEL ALTOZANO;SEVICI;False;True;OPEN;14;2818
France;Toulouse;00024 - PLACE SAINT ETIENNE;Vélô;False;True;OPEN;22;2818
France;Toulouse;00214 - CASTRES/ ACHIARY;Vélô;True;True;OPEN;17;2818
France;Toulouse;00083 - SEJOURNE AMIDONNIERS;Vélô;False;True;OPEN;17;2818
Spain;Valence;211_CALLE_FRAY_JUNÍPERO_SERRA_ESQ_CALLE_VALL_D'UIX;Valenbisi;False;False;OPEN;15;2818
Slovenia;Ljubljana;TRNOVO;Bicikelj;False;True;OPEN;0;2
France;Paris;42009 - VERDUN (IVRY);Velib;False;True;OPEN;50;1108
France;Paris;31709 - MARCEL (BAGNOLET);Velib;False;True;OPEN;23;1411
France;Besancon;12 - GRANVELLE (CB);VéloCité;False;True;OPEN;15;2827
Australia;Brisbane;104 - HARDGRAVE RD / SKINNER ST;CityCycle;True;False;OPEN;21;2827
Belgium;Bruxelles-Capitale;053 - GARE DU MIDI / ZUIDSTATION;villo;False;True;OPEN;40;2826
IRELAND;Dublin;SANDWITH STREET;dublinbikes;False;True;OPEN;40;2823
France;Lyon;10055 - CONDORCET / GALLINE;Vélo'V;False;True;OPEN;15;2823
France;Lyon;3016 - LIBERTÉ / PART-DIEU (FAR);Vélo'V;False;True;OPEN;18;2823
France;Paris;04107 - BEAUMARCHAIS;Velib;False;True;OPEN;18;2691
France;Paris;10012 - VINAIGRIERS;Velib;False;True;OPEN;24;2820
France;Paris;19017 - PARC DE LA VILLETTE;Velib;False;True;OPEN;34;2820
France;Paris;15006 - CHERCHE MIDI;Velib;False;True;OPEN;36;2820
France;Paris;33005 - REPUBLIQUE 2 (AUBERVILLIERS);Velib;False;True;OPEN;32;1738
Spain;Seville;066_CALLE ARROYO;SEVICI;False;True;OPEN;20;2818
Spain;Seville;237_CIUDAD DE CHIVA;SEVICI;False;True;OPEN;15;2818
Spain;Valence;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;Valenbisi;False;True;OPEN;15;2818
Spain;Valence;190_CTRA_MALILLA;Valenbisi;False;True;OPEN;18;2818
Spain;Valence;017_ESTACION RENFE I;Valenbisi;False;True;OPEN;30;2818
Spain;Valence;177_CALLE_ALCUDIA;Valenbisi;False;True;OPEN;15;2818
France;Paris;42704 - ROSSEL (LE KREMLIN BICETRE);Velib;True;True;OPEN;25;2811
Australia;Brisbane;86 - SYDNEY ST / MORAY ST;CityCycle;False;False;OPEN;21;2827
Belgium;Bruxelles-Capitale;283 - PISCINE / ZWEMBAD;villo;False;True;OPEN;14;2826
Belgium;Bruxelles-Capitale;344 - BETHLEEM;villo;False;True;OPEN;20;2826
France;Mulhouse;21 - FONDERIE;VéloCité;False;True;OPEN;27;2823
France;Nancy;00028 - MARCHÉ D'HAUSSONVILLE;vélOstan'lib;False;False;OPEN;15;2823
France;Paris;42015 - JEAN FERRAT (IVRY);Velib;False;True;OPEN;25;2819
France;Paris;18026 - RUISSEAU ORDENER;Velib;False;True;OPEN;33;2820
France;Paris;04015 - MAIRIE DU 4 EME;Velib;False;True;OPEN;45;2820
France;Paris;10010 - JACQUES BONSERGENT;Velib;False;True;OPEN;33;2820
France;Paris;19039 - PAILLERON;Velib;False;True;OPEN;24;2820
France;Paris;12020 - COURS DE VINCENNES - BD SOULT;Velib;False;True;OPEN;45;2820
France;Paris;31703 - CARNOT (BAGNOLET);Velib;True;True;OPEN;27;2820
France;Paris;07016 - TOUR MAUBOURG UNIVERSITE;Velib;False;True;OPEN;58;2820
France;Paris;03002 - SAINT GILLES;Velib;False;True;OPEN;18;2820
France;Paris;13027 - MAZAGRAND COUBERTIN;Velib;False;True;OPEN;15;2820
France;Paris;42009 - VERDUN (IVRY);Velib;False;True;CLOSED;50;1712
France;Paris;17104 - GENERAL KOENIG;Velib;False;True;OPEN;22;2820
France;Paris;12043 - DAUMESNIL HEBRARD;Velib;False;True;OPEN;40;2820
Spain;Seville;248_GLORIETA DE LOS FERROVIARIOS;SEVICI;False;True;OPEN;15;2818
Spain;Seville;042_PLAZA CRONISTA;SEVICI;False;True;OPEN;15;2818
Spain;Valence;224_PLAZA_JOSE_MONFORTE_TUDELA_ESQ_CALLE_HERNANDEZ;Valenbisi;False;False;OPEN;20;2818
Spain;Valence;011_PZA_AYTO_CON_CALLE_COTANDA;Valenbisi;False;True;OPEN;27;2818
Australia;Brisbane;15 - ALBERT STREET MALL / ELIZABETH STREET;CityCycle;False;False;OPEN;18;2827
France;Cergy-Pontoise;50024 - CER24 - CROIX PETIT;Velo2;False;False;OPEN;18;2825
IRELAND;Dublin;EXCISE WALK;dublinbikes;False;False;OPEN;40;2823
Slovenia;Ljubljana;TRG MDB;Bicikelj;False;False;OPEN;16;2823
Luxembourg;Luxembourg;LABOURS;Veloh;False;True;OPEN;20;2823
France;Lyon;3097 - AUGAGNEUR / FOSSE AUX OURS (FAR);Vélo'V;False;True;OPEN;16;2823
France;Lyon;8007 - FRÈRES LUMIÈRE;Vélo'V;False;True;OPEN;15;2823
France;Mulhouse;37 - TUNNEL;VéloCité;False;False;OPEN;12;2823
France;Paris;17110 - LEGENDRE;Velib;False;True;OPEN;29;2820
France;Paris;42704 - ROSSEL (LE KREMLIN BICETRE);Velib;True;True;CLOSED;25;9
France;Paris;19120 - ALOUETTES;Velib;True;True;OPEN;27;2820
France;Paris;18048 - PORTE DE LA CHAPELLE;Velib;False;True;OPEN;72;2820
France;Paris;12007 - GARE DE LYON CHALON;Velib;False;True;OPEN;50;2820
France;Paris;18013 - CHATEAU ROUGE;Velib;False;True;OPEN;17;2820
France;Rouen;22 - CATHEDRALE;cy'clic;False;True;OPEN;20;2819
Spain;Seville;093_RONDA DE TRIANA;SEVICI;False;True;OPEN;15;2818
Spain;Seville;233_AVENIDA ALCALDE LUIS URUÑUELA;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00052 - DUPORTAL CITE ADMIN.;Vélô;False;True;OPEN;21;2818
France;Toulouse;00132 - MINIMES BILARD;Vélô;False;True;OPEN;19;2818
Australia;Brisbane;7 - MARGARET STREET / EDWARD STREET;CityCycle;False;False;CLOSED;29;145
France;Paris;33005 - REPUBLIQUE 2 (AUBERVILLIERS);Velib;False;True;CLOSED;32;1082
France;Amiens;16- JOFFRE;Velam;False;True;OPEN;20;2828
Australia;Brisbane;137 - KILROE ST / DORSEY ST;CityCycle;False;False;OPEN;20;2827
Australia;Brisbane;38 - ANN ST / CREEK ST;CityCycle;False;False;OPEN;23;2827
Belgium;Bruxelles-Capitale;118 - SCHWEITZER;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;156 - JAMBLINE DE MEUX/JAMBLINNE DE MEUX;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;096 - HOTEL PRESIDENT/PRESIDENT HOTEL;villo;False;True;OPEN;25;2826
IRELAND;Dublin;HERBERT STREET;dublinbikes;False;False;OPEN;40;2823
IRELAND;Dublin;TALBOT STREET;dublinbikes;False;False;OPEN;40;2823
France;Lyon;4023 - PONT MAZARYK;Vélo'V;False;True;OPEN;22;2823
Belgium;Namur;029 - WIERTZ;Li bia velo;False;True;OPEN;15;2823
France;Paris;18027 - DAMREMONT ORDENER;Velib;False;True;OPEN;28;2820
France;Paris;04103 - HOTEL DE VILLE;Velib;False;True;OPEN;25;2548
France;Paris;09012 - ROUGEMONT;Velib;False;True;OPEN;30;2820
France;Paris;07003 - BON MARCHE;Velib;False;True;OPEN;59;2820
France;Paris;17119 - TOQUEVILLE;Velib;False;True;OPEN;31;2820
France;Paris;09031 - PROVENCE;Velib;False;True;OPEN;25;2820
France;Paris;31005 - PARIS 2  (MONTREUIL);Velib;False;True;OPEN;44;2820
France;Paris;23011 - BINEAU (LEVALLOIS);Velib;False;True;OPEN;25;2820
France;Paris;42701 - GIDE (LE KREMLIN BICETRE);Velib;True;True;OPEN;30;2820
France;Paris;06025 - RENNES - ASSAS;Velib;False;True;OPEN;32;2820
France;Paris;13017 - NATIONALE;Velib;False;True;OPEN;33;2820
Spain;Seville;148_CALLE THARSIS;SEVICI;False;True;OPEN;20;2818
Spain;Seville;033_CALLE LEÓN XIII;SEVICI;False;True;OPEN;15;2818
Spain;Seville;141_CALLE FELIPE II;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00162 - PLACE D'ITALIE;Vélô;False;True;OPEN;17;2818
France;Toulouse;00122 - PASSERELLE HAEDENS;Vélô;False;True;OPEN;19;2818
Spain;Valence;140_AVENIDA_CAMPANAR;Valenbisi;False;False;OPEN;20;2818
Spain;Valence;146_AVDA. CAMPANAR;Valenbisi;False;True;OPEN;26;2818
Lithuania;Vilnius;16-TAURO KALNAS;Cyclocity;False;True;OPEN;12;2818
France;Paris;34009 - MAAR (SAINT OUEN);Velib;False;True;OPEN;14;1325
France;Paris;42015 - JEAN FERRAT (IVRY);Velib;False;True;CLOSED;25;1
France;Amiens;13- GARE JULES BARNI;Velam;False;True;OPEN;18;2828
Australia;Brisbane;74 - MERTHYR RD / JAMES ST;CityCycle;False;False;OPEN;23;2827
Belgium;Bruxelles-Capitale;280 - HEYSEL / HEISEL;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;211 - METRO CERIA;villo;False;True;OPEN;25;2824
France;Lyon;1031 - PLACE DE LA PAIX;Vélo'V;False;True;OPEN;20;2823
France;Lyon;3015 - SERVIENT / GARIBALDI;Vélo'V;False;True;OPEN;17;2823
France;Marseille;6160-153 PARADIS;Le vélo;False;True;OPEN;14;2823
France;Paris;42504 - MALON (GENTILLY);Velib;False;True;OPEN;30;2820
France;Paris;06018 - MICHELET ASSAS;Velib;False;True;OPEN;16;2683
France;Paris;19005 - RIQUET;Velib;False;True;OPEN;20;2820
Spain;Seville;208_AVENIDA DE GRECIA;SEVICI;False;True;OPEN;15;2818
