country;contract_name;name;company;count
France;Paris;17029 - PLACE AIMÉE MAILLART;Velib;2820
France;Paris;08033 - SAINT PHILIPPE DU ROULE;Velib;2820
France;Paris;35009 - LOLIVE 1 (PANTIN);Velib;2820
France;Paris;07015 - VARENNE;Velib;2820
France;Paris;11016 - PHILIPPE AUGUSTE;Velib;2820
France;Paris;10026 - CHATEAU LANDON;Velib;2820
France;Paris;42206 - PARIS 2 (CHARENTON);Velib;2820
France;Paris;20033 - ETIENNE DOLET;Velib;2820
France;Paris;21305 - MADAULE (ISSY LES MOULINEAUX);Velib;2820
France;Paris;16001 - AVENUE DES PORTUGAIS;Velib;2820
France;Paris;04016 - LOBAU;Velib;2820
Spain;Seville;226_AVENIDA DOCTOR EMILIO LEMOS;SEVICI;2818
Spain;Valence;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;Valenbisi;2818
Belgium;Bruxelles-Capitale;106 - GERMOIR/MOUTERIJ;villo;2826
France;Cergy-Pontoise;50011 - CER11 - PLACE DE L'HOTEL DE VILLE (CB);Velo2;2825
France;Mulhouse;06 - PORTE JEUNE;VéloCité;2823
France;Paris;11113 - REPUBLIQUE FERRY;Velib;2820
France;Paris;06107 - CHERCHE MIDI;Velib;2820
France;Paris;20110 - PORTE DES LILAS;Velib;2820
France;Paris;13008 - ITALIE ROSALIE;Velib;2820
France;Paris;17119 - TOQUEVILLE;Velib;2820
France;Paris;19046 - PORTE DE PANTIN;Velib;2820
France;Paris;35011 - D'ORVES (PANTIN);Velib;2820
France;Paris;12023 - SAHEL;Velib;2820
France;Paris;22403 - BROSSOLETTE (MALAKOFF);Velib;2820
France;Paris;06028 - ODEON QUATRE VENTS;Velib;2820
France;Paris;14002 - RASPAIL QUINET;Velib;2820
France;Paris;06007 - VAVIN;Velib;2820
Spain;Seville;051_AVENIDA TORNEO;SEVICI;2818
Spain;Seville;213_AVENIDA DE ANDALUCIA;SEVICI;2818
France;Toulouse;00166 - RANGUEIL GUYOU;Vélô;2818
Lithuania;Vilnius;5-FILHARMONIJA;Cyclocity;2818
France;Amiens;15- JACOBINS;Velam;2807
France;Besancon;06 - OFFICE DE TOURISME (CB);VéloCité;2827
Belgium;Bruxelles-Capitale;202 - AUMALE;villo;2826
Belgium;Bruxelles-Capitale;300 - GARE DE BOONDAEL STATION;villo;2826
France;Cergy-Pontoise;50006 - CER06 - LE CHAT PERCHÉ;Velo2;2825
France;Lyon;2009 - CONFLUENCE DOCKS;Vélo'V;2823
France;Paris;19011 - ROUVET DAMPIERRE;Velib;2820
France;Paris;23007 - WILSON (LEVALLOIS);Velib;2820
France;Paris;06010 - MONTPARNASSE CHEVREUSE;Velib;2820
France;Toulouse;00055 - ST SERNIN G. ARNOULT;Vélô;2818
France;Besancon;04 - FLORE;VéloCité;2827
France;Besancon;25 - MORAND;VéloCité;2827
Sweden;Goteborg;KRISTINELUNDSGATAN;Göteborg;2823
Luxembourg;Luxembourg;BEIM TENNIS;Veloh;2823
France;Lyon;7053 - JAURÈS / THIBAUDIÈRE;Vélo'V;2823
France;Lyon;10086 - ANATOLE FRANCE;Vélo'V;2823
France;Lyon;5041 - L'HOMME DE LA ROCHE;Vélo'V;2407
France;Marseille;1211-BEAUVAU - SUFFREN;Le vélo;2823
France;Paris;13050 - QUAI PANHARD ET LEVASSOR;Velib;2820
France;Paris;20133 - RASSELINS;Velib;2820
France;Paris;15033 - VIOLET;Velib;2820
France;Paris;01003 - RIVOLI SAINT DENIS;Velib;2820
France;Paris;21111 - LERICHE (CLICHY);Velib;2820
France;Paris;07002 - VANEAU;Velib;2820
France;Paris;13514 - GARE D'AUSTERLITZ 2;Velib;2820
France;Paris;02102 - SAINT MARC;Velib;2820
France;Rouen;19 - JARDIN DES PLANTES;cy'clic;2819
Spain;Seville;192_AVENIDA DE ALVAR NUÑEZ;SEVICI;2818
Spain;Seville;092_RONDA DE TRIANA;SEVICI;2818
Spain;Seville;028_CALLE RAFAEL SALGADO;SEVICI;2818
France;Toulouse;00258 - CAMBARD;Vélô;2818
France;Toulouse;00127 - BEGUE - DEMOISELLES;Vélô;2818
France;Amiens;24- COLISEUM;Velam;2828
Australia;Brisbane;16 - MARY STREET / ALBERT STREET;CityCycle;2827
Australia;Brisbane;72 - LAMINGTON ST / POWERHOUSE;CityCycle;2827
Belgium;Bruxelles-Capitale;060 - ST-LAZARE/ST LAZARUS;villo;2826
Belgium;Bruxelles-Capitale;120 - BLYCKAERTS;villo;2826
Belgium;Bruxelles-Capitale;266 - GARE BORDET STATION;villo;2826
Belgium;Bruxelles-Capitale;048 - CONGRES;villo;2826
IRELAND;Dublin;DEVERELL PLACE;dublinbikes;2823
Russia;Kazan;06 KAMAL THEATER - ТЕАТР ИМ. Г. КАМАЛА;Veli'k;2823
France;Lyon;6024 - TRONCHET / ANATOLE FRANCE;Vélo'V;2823
France;Lyon;8034 - BERTHELOT / VILLON;Vélo'V;2823
France;Nantes;00080 - VICTOR HUGO;Bicloo;2823
France;Paris;12015 - NATION PICPUS;Velib;2820
France;Paris;14031 - DIDOT CHATEAU;Velib;2820
France;Paris;08015 - ROQUEPINE;Velib;2820
France;Paris;08056 - WAGRAM;Velib;2820
France;Paris;07016 - TOUR MAUBOURG UNIVERSITE;Velib;2820
France;Paris;17027 - PEREIRE LEVALLOIS;Velib;2820
Spain;Seville;169_AVENIDA RAMÓN Y CAJAL;SEVICI;2818
France;Toulouse;00175 - METRO MAUNOURY;Vélô;2818
France;Toulouse;00051 - DUPORTAL BRIENNE;Vélô;2818
JAPAN;Toyama;富山駅南② TOYAMA STATION SOUTH 2;cyclocity;2818
Spain;Valence;058_PLAZA DE ESPAÑA;Valenbisi;2818
Lithuania;Vilnius;12-V. KUDIRKOS A.;Cyclocity;2818
Belgium;Bruxelles-Capitale;095 - PLACE BOCKSTAEL/BOCKSTAELPLAATS (FERMÉE);villo;148
France;Amiens;19- REPUBLIQUE;Velam;2828
Belgium;Bruxelles-Capitale;021 - DE BROUCKERE;villo;2826
Belgium;Bruxelles-Capitale;198 - SCHEUT;villo;2826
Russia;Kazan;07 CHERNOE OZERO PARK - ПАРК ЧЕРНОЕ ОЗЕРО;Veli'k;2823
Slovenia;Ljubljana;KONGRESNI TRG-ŠUBIČEVA ULICA;Bicikelj;2823
France;Mulhouse;40 - GARE DE DORNACH;VéloCité;2823
France;Paris;18001 - DAMREMONT CAULAINCOURT;Velib;2820
France;Paris;17107 - BERTHIER STUART MERRIL;Velib;2820
France;Paris;18046 - FOURCHE;Velib;2820
France;Paris;20121 - MENILMONTANT BOYER;Velib;2820
France;Paris;11003 - ROQUETTE DALLERY;Velib;2820
Spain;Seville;221_AVENIDA ALCALDE LUIS URUÑUELA;SEVICI;2818
Spain;Seville;007_CALLE AMÉRICO VESPUCIO;SEVICI;2818
France;Toulouse;00260 - DUCLOS - FRONTON;Vélô;2818
France;Toulouse;00031 - SALENQUES;Vélô;2818
Spain;Valence;173_AVENIDA_PIO_XII_34;Valenbisi;2818
Lithuania;Vilnius;24-FORUM PALACE;Cyclocity;2818
IRELAND;Dublin;ECCLES STREET;dublinbikes;2823
France;Lyon;10038 - CONDORCET;Vélo'V;2823
France;Lyon;4005 - PLACE BERTONE;Vélo'V;2823
France;Marseille;7062-88 CORNICHE - KENNEDY;Le vélo;2823
France;Paris;11038 - TEMPLE REPUBLIQUE;Velib;2820
France;Paris;15049 - PORTE DE VERSAILLES;Velib;2820
France;Paris;17012 - MAIRIE DU 17EME;Velib;2820
France;Paris;05012 - ULM - LHOMOND;Velib;2820
France;Paris;19024 - BUTTES CHAUMONT;Velib;2820
France;Toulouse;00058 - CONCORDE ARCOLE;Vélô;2818
Spain;Valence;098_SANTOS JUSTO Y PASTOR;Valenbisi;2818
Australia;Brisbane;33 - ROMA ST / HERSCHEL ST;CityCycle;2827
Belgium;Bruxelles-Capitale;022 - JACQMAIN;villo;2582
Belgium;Bruxelles-Capitale;084 - STE ANNE/SINT-ANNA;villo;2826
Sweden;Goteborg;DOMKYRKAN;Göteborg;2823
Luxembourg;Luxembourg;ARELER STROOSS;Veloh;2823
France;Lyon;4007 - PLACE FLAMMARION;Vélo'V;2823
France;Lyon;5007 - PLACE DE TRION;Vélo'V;2823
France;Lyon;7034 - PISCINE DU RHÔNE;Vélo'V;2823
France;Nantes;00079-MALAKOFF;Bicloo;2823
France;Paris;04103 - HOTEL DE VILLE;Velib;2820
France;Paris;12128 - ROUTE DE LA PYRAMIDE- ECOLE DU BREUIL;Velib;2820
France;Paris;41302 - CHARLES DE GAULLE (NOGENT);Velib;2820
France;Paris;31004 - PARIS 2 (MONTREUIL);Velib;2820
France;Paris;14037 - JEAN MOULIN;Velib;2820
France;Paris;03101 - PORTE SAINT MARTIN;Velib;2820
France;Paris;05015 - MOUFFETARD EPEE DE BOIS;Velib;2820
France;Paris;42701 - GIDE (LE KREMLIN BICETRE);Velib;2820
France;Paris;21301 - SAINT VINCENT (ISSY LES MOULINEAUX);Velib;2820
France;Paris;10007 - CHATEAU D'EAU;Velib;2820
France;Toulouse;00063 - PISCINE LEO LAGRANGE;Vélô;2818
Spain;Valence;246_AVDA_TRES_CRUCES_ENTRADA_HOSPITAL_GENERAL;Valenbisi;2818
Australia;Brisbane;85 - OXLADE DR / TURNER AVE;CityCycle;2827
Belgium;Bruxelles-Capitale;100 - GARE DE LUXEMBOURG/LUXEMBURGSTATION;villo;2826
Belgium;Bruxelles-Capitale;171 - PISCINE LOUIS NAMECHE ZWEMBAD;villo;2826
Belgium;Bruxelles-Capitale;203 - DEMOSTHENE;villo;2826
Belgium;Bruxelles-Capitale;305 - PETER BENOIT;villo;2826
Luxembourg;Luxembourg;COQUE;Veloh;2823
France;Lyon;5016 - MAIRIE DU 5°;Vélo'V;2823
France;Lyon;10059 - ANATOLE FRANCE / ZOLA;Vélo'V;2823
France;Marseille;4057-PLACE SEBASTOPOL;Le vélo;2823
France;Paris;15036 - LAMBERT;Velib;2820
France;Paris;20039 - COURONNES;Velib;2820
France;Paris;10025 - ECLUSES SAINT MARTIN;Velib;2820
France;Paris;06021 - BONAPARTE BEAUX ARTS;Velib;2820
France;Paris;19044 - GRANDS MOULINS;Velib;2820
France;Paris;15051 - ROLLET;Velib;2820
France;Paris;16107 - GODARD;Velib;2820
France;Paris;19119 - BOURET PAILLERON;Velib;2820
France;Paris;11014 - NATION TRONE;Velib;2820
France;Paris;22002 - ARGENSON (NEUILLY);Velib;2820
France;Paris;20048 - BAGNOLET;Velib;2820
Spain;Seville;071_AVENIDA KANSAS CITY;SEVICI;2818
France;Toulouse;00025 - PLACE ROUAIX;Vélô;2818
France;Toulouse;00056 - SAINT SERNIN  MERLY;Vélô;2818
France;Toulouse;00008 - ESPACE SAINT GEORGES;Vélô;2818
France;Toulouse;00099 - REMPART ST ETIENNE;Vélô;2818
France;Amiens;04- PLACE AU FEURRE;Velam;2828
Belgium;Bruxelles-Capitale;146 - LEOPOLD III/LEOPOLD III;villo;2826
Sweden;Goteborg;ROSENLUNDSPLATSEN;Göteborg;2823
Luxembourg;Luxembourg;GRENIER;Veloh;2823
France;Nantes;00009-GUEPIN;Bicloo;2823
France;Paris;14104 - LOSSERAND BOYER-BARRET;Velib;2820
France;Paris;07021 - BOSQUET SAINT DOMINIQUE;Velib;2820
France;Paris;34006 - MICHELET (SAINT OUEN);Velib;2820
Spain;Seville;229_AVENIDA AERONAUTICA;SEVICI;2818
France;Toulouse;00028 - PLACE SAINT PIERRE;Vélô;2818
Lithuania;Vilnius;11-KARALIAUS MINDAUGO;Cyclocity;2818
Australia;Brisbane;94 - GLENELG ST / MERIVALE ST;CityCycle;2827
Belgium;Bruxelles-Capitale;331 - GEORGES HENRI;villo;2826
Belgium;Bruxelles-Capitale;066 - SCHUMAN;villo;2826
IRELAND;Dublin;MERRION SQUARE WEST;dublinbikes;2823
IRELAND;Dublin;JERVIS STREET;dublinbikes;2823
Sweden;Goteborg;BERZELIIGATAN;Göteborg;2823
Luxembourg;Luxembourg;BGL BNP PARIBAS;Veloh;2823
France;Lyon;10063 - PERRIN / JEAN JAURÈS;Vélo'V;2823
France;Marseille;1287- STALINGRAD - RÉFORMÉS;Le vélo;2823
France;Paris;13037 - IVRY BAUDICOURT;Velib;2820
France;Paris;13116 - PLACE DU DOCTEUR YERSIN;Velib;2820
France;Paris;19115 - PORTE DE LA VILLETTE;Velib;2820
France;Paris;16118 - MICHEL ANGE;Velib;2820
France;Paris;11025 - FROMENT BREGUET;Velib;2820
France;Paris;21012 - LECLERC (BOULOGNE-BILLANCOURT);Velib;2820
France;Paris;14025 - JACQUIER;Velib;2820
France;Paris;21206 - PERI (MONTROUGE);Velib;2820
France;Paris;16032 - EGLISE D AUTEUIL;Velib;2820
France;Paris;10005 - CONSERVATOIRE;Velib;2820
Spain;Seville;060_PLAZA DE LA CONCORDIA;SEVICI;2818
France;Toulouse;00153 - BOURGES MAUNOURY;Vélô;2818
JAPAN;Toyama;本町 HON-MACHI;cyclocity;2818
Spain;Valence;107_C/ CAMPILLO ALTO BUEY;Valenbisi;2818
Spain;Valence;89_AVDA. BLASCO IBAÑEZ;Valenbisi;2818
France;Besancon;27 - MAIRIE;VéloCité;2827
Australia;Brisbane;6 - ALICE STREET / EDWARD STREET;CityCycle;2827
Belgium;Bruxelles-Capitale;224 - ROCHEFORT;villo;2826
Slovenia;Ljubljana;AMBROŽEV TRG;Bicikelj;2823
Sweden;Lund;BMC;Lundahoj;2823
France;Lyon;10120 - SALENGRO / DESCARTES;Vélo'V;2823
France;Marseille;1344 - FLAMMARION NATIONAL;Le vélo;2823
France;Marseille;9207- TEISSEIRE - ROUBAUD;Le vélo;2823
France;Marseille;7212-SAINTE - NOTRE DAME;Le vélo;2439
France;Nantes;00102-GARE PT ROUSSEAU;Bicloo;2823
France;Paris;13120 - VITRY DESAULT;Velib;2820
France;Paris;16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2;Velib;2820
France;Paris;13053 - CHEVALERET TOLBIAC;Velib;2820
France;Paris;18024 - CLIGNANCOURT MARCADET;Velib;2820
France;Toulouse;00245 - GRANDE BRETAGNE / BADIOU;Vélô;2818
France;Toulouse;00180 - PLACE SOUPETARD;Vélô;2818
JAPAN;Toyama;大手町 OTE-MACHI;cyclocity;2818
JAPAN;Toyama;富山大学前 TOYAMA UNIVERSITY MAE;cyclocity;2818
Australia;Brisbane;10 - EDWARD STREET / QUEEN STREET;CityCycle;2827
Belgium;Bruxelles-Capitale;176 - COLONEL BOURG/KOLONEL BOURG;villo;2826
Belgium;Bruxelles-Capitale;156 - JAMBLINE DE MEUX/JAMBLINNE DE MEUX;villo;2826
France;Cergy-Pontoise;50001 - CER01 - GARE LES HAUTS DE CERGY(CB);Velo2;2825
Sweden;Goteborg;ALSTRÖMER/FRIGGAGATAN;Göteborg;2823
Luxembourg;Luxembourg;LEON XIII;Veloh;2823
France;Lyon;10084 - DOUA / AVENUE DES ARTS;Vélo'V;2823
France;Lyon;1035 - QUAI LASSAGNE;Vélo'V;2823
France;Lyon;2041 - SALA / CHARITE;Vélo'V;2823
France;Marseille;1245-GAMBETTA - LAFAYETTE;Le vélo;2823
France;Mulhouse;20 - FILATURE;VéloCité;2823
France;Paris;08034 - HAUSSMANN COURCELLES;Velib;2820
France;Paris;42007 - PIERRE ET MARIE CURIE (IVRY);Velib;2820
France;Toulouse;00169 - ALBI  / JAFFARY;Vélô;2818
France;Toulouse;00091 - ARCOLE BALANCE;Vélô;2818
Spain;Valence;013_PZA. ALFONSO MAGNANIMO_CON_CALLE_LA_NAVE;Valenbisi;2818
France;Amiens;08- VANMARCKE;Velam;2828
Australia;Brisbane;60 - WICKHAM STREET / BROOKES STREET;CityCycle;2827
IRELAND;Dublin;FREDERICK STREET SOUTH;dublinbikes;2823
IRELAND;Dublin;CHATHAM STREET;dublinbikes;2823
Sweden;Goteborg;FOLKUNGAGATAN;Göteborg;2823
Slovenia;Ljubljana;VOJKOVA C.-BOŽIČEVA C.;Bicikelj;2823
Luxembourg;Luxembourg;THEATER PLAZ;Veloh;2815
France;Lyon;3058 - PLACE DU LAC;Vélo'V;2823
France;Lyon;7007 - FARGE / AYASSE;Vélo'V;2823
France;Paris;44101 - PLACE MONGOLFIER (SAINT MAURICE);Velib;2820
France;Paris;20019 - MAQUIS DU VERCORS - PORTE DES LILAS;Velib;2820
France;Paris;19101 - SIMON BOLIVAR;Velib;2820
France;Paris;08049 - DUNANT;Velib;2820
France;Paris;08040 - CHAMPS ELYSEES CHARRON;Velib;2820
France;Paris;22014 - HUGO (NEUILLY);Velib;2820
France;Toulouse;00165 - PLACE DES AVIONS;Vélô;2818
Lithuania;Vilnius;23-EUROPOS A.;Cyclocity;2818
Belgium;Bruxelles-Capitale;214 - CAMPUS CERIA / CAMPUS VAN CERIA;villo;2826
Belgium;Bruxelles-Capitale;064 - VETERINAIRES / VEEARTSEN;villo;2826
Belgium;Bruxelles-Capitale;254 - BASILIQUE / BASILIEK;villo;2826
Sweden;Lund;ALLHELGONAKYRKAN;Lundahoj;2823
France;Lyon;7035 - MARSEILLE / UNIVERSITÉ (FAR);Vélo'V;2823
France;Lyon;12001 - LA SOIE;Vélo'V;2823
France;Lyon;1022 - PLACE TOLOZAN (FAR);Vélo'V;2823
France;Lyon;3031 - CORNEILLE / SERVIENT;Vélo'V;2823
France;Lyon;10036 - STALINGRAD;Vélo'V;2823
France;Mulhouse;39 - FRANÇOIS MITERRAND;VéloCité;2823
Belgium;Namur;011 - CITE ADMINISTRATIVE;Li bia velo;2823
France;Paris;08047 - GEORGE V;Velib;2820
France;Rouen;04- MUSEE DES BEAUX ARTS;cy'clic;2819
Spain;Seville;153_AVENIDA REINA MERCEDES;SEVICI;2818
Spain;Valence;233_SAN_JUAN_BOSCO_SANTIAGO_RUSIÑOL;Valenbisi;2818
Spain;Valence;236_RIO_SEGRE_RAFAEL_COMPANY;Valenbisi;2818
Belgium;Bruxelles-Capitale;033 - MORT SUBITE;villo;2826
Luxembourg;Luxembourg;PLACE LAURENT;Veloh;2823
France;Lyon;9049 - SERGENT BERTHET / GORGE DE LOUP;Vélo'V;2823
France;Marseille;2184-REPUBLIQUE-CATHALA;Le vélo;2823
France;Nancy;00024 - 3 MAISONS - CHARLES V (CB);vélOstan'lib;2823
France;Nantes;00047- MARTYRS NANTAIS;Bicloo;2823
France;Nantes;00026-GUIST'HAU SUD;Bicloo;2823
France;Paris;21113 - PETIT (CLICHY);Velib;2820
France;Paris;07014 - SAINT FRANCOIS XAVIER;Velib;2820
France;Paris;23008 - REPUBLIQUE (LEVALLOIS);Velib;2820
France;Paris;20022 - PORTE DE BAGNOLET;Velib;2820
France;Paris;02108 - VIVIENNE;Velib;2820
France;Toulouse;00268 - PLACE BAYLAC;Vélô;2818
Spain;Valence;137_CALLE_ECONOMISTA_GAY;Valenbisi;2818
Spain;Valence;187_AVDA_AUSIAS_MARCH;Valenbisi;2818
Australia;Brisbane;12 - ALBERT ST MALL / ADELAIDE ST;CityCycle;2827
Belgium;Bruxelles-Capitale;233 - PARC DUDEN / DUDEN PARK;villo;2826
Belgium;Bruxelles-Capitale;074 - PLACE LOIX/LOIXPLEIN;villo;2826
France;Cergy-Pontoise;54905 - VAU05 - LES TOUPETS;Velo2;2825
IRELAND;Dublin;DENMARK STREET GREAT;dublinbikes;2823
France;Marseille;6208-ROUET;Le vélo;2823
France;Marseille;8246-PARADIS - LORD DUVEEN;Le vélo;2823
France;Marseille;9259-LANCIER-MARTHELINE;Le vélo;2823
France;Paris;17016 - BROCHANT;Velib;2820
France;Paris;18037 - AMIRAUX;Velib;2820
France;Paris;16020 - PORTE DE PASSY;Velib;2820
France;Paris;11011 - RICHARD LENOIR;Velib;2820
France;Paris;31013 - CENTENAIRE (MONTREUIL);Velib;2820
France;Paris;17104 - GENERAL KOENIG;Velib;2820
Spain;Seville;156_AVENIDA KANSAS CITY;SEVICI;2818
France;Toulouse;00106 - BRIENNE PASSERELLE;Vélô;2818
Australia;Brisbane;143 - REGATTA FERRY TERMINAL / SYLVAN RD;CityCycle;2827
Australia;Brisbane;30 - ROMA ST / ANN ST;CityCycle;2827
Belgium;Bruxelles-Capitale;212 - THEO LAMBERT;villo;2826
Belgium;Bruxelles-Capitale;029 - BAUDOUIN / BOUDEWIJN;villo;2826
Belgium;Bruxelles-Capitale;262 - PLACE DE LA PAIX/VREDEPLAIN;villo;2630
Belgium;Bruxelles-Capitale;346 - RECHERCHE;villo;2826
IRELAND;Dublin;ROYAL HOSPITAL;dublinbikes;2823
IRELAND;Dublin;WILTON TERRACE;dublinbikes;2823
Sweden;Goteborg;STENPIREN;Göteborg;2823
France;Lyon;10043 - SALENGRO / FEYSSINE;Vélo'V;2823
France;Paris;43006 - MINIMES (VINCENNES);Velib;2820
France;Paris;07103 - BELGRADE;Velib;2820
France;Paris;20009 - DOCTEUR DEJERINE;Velib;2820
France;Paris;19008 - CORENTIN CARIOU;Velib;2820
France;Paris;15126 - RENAN;Velib;2820
France;Paris;19120 - ALOUETTES;Velib;2820
France;Paris;06004 - REGARD;Velib;2820
France;Paris;21502 - VERDUN (SURESNES);Velib;2820
France;Paris;12127 - TREMBLAY - INSEP;Velib;2820
France;Paris;32601 - PARIS (LES LILAS);Velib;2820
France;Paris;15110 - PLACE ROBERT GUILLEMARD;Velib;2820
Spain;Seville;129_CALLE VIRGEN DE LUJAN;SEVICI;2818
France;Toulouse;00053 - PLACE SAINT JULIEN;Vélô;2818
France;Toulouse;00194 - LOMBEZ / HIPPODROME;Vélô;2818
JAPAN;Toyama;桜橋通り SAKURABASHI STREET;cyclocity;2818
Spain;Valence;209_AVDA_GASPAR_AGUILAR_ESQ_CALLE_MUSICO_PENELLA;Valenbisi;2818
Australia;Brisbane;21 - BOTANICAL GARDENS / QUT;CityCycle;2827
Sweden;Goteborg;DÄMMEPLATSEN;Göteborg;2823
Sweden;Goteborg;GRÖNSAKSTORGET;Göteborg;2823
Sweden;Goteborg;BERGAKUNGEN;Göteborg;2823
Slovenia;Ljubljana;KINO ŠIŠKA;Bicikelj;2823
France;Lyon;3012 - PLACE DU CHÂTEAU;Vélo'V;2823
France;Lyon;10049 - PRESSENSÉ;Vélo'V;2823
France;Marseille;2030-REPUBLIQUE DAMES;Le vélo;2823
France;Marseille;1006-COURS JEAN BALLARD;Le vélo;2823
France;Paris;09012 - ROUGEMONT;Velib;2820
France;Paris;20132 - REUNION;Velib;2820
France;Paris;10035 - AUBERVILLIERS;Velib;2820
France;Paris;13102 - LA PITIE-SALPETRIERE;Velib;2820
France;Paris;15019 - VAUGIRARD CAMBRONNE;Velib;2820
France;Paris;16124 - SÈVRES NEUILLY;Velib;2820
France;Rouen;02- PASTEUR - FAC DE DROIT;cy'clic;2819
Spain;Seville;255_PERO MINGO;SEVICI;2818
Spain;Seville;099_CALLE AMÉRICO VESPUCIO;SEVICI;2818
Spain;Seville;198_CALLE MAR DE ALBORÁN;SEVICI;2818
France;Toulouse;280 - CHARBONNIERE;Vélô;2818
France;Toulouse;00242 -  RAIMBAUD / COLETTE;Vélô;2818
France;Toulouse;00141 - FONTAINE LESTANG;Vélô;2818
Spain;Valence;174_CALLE_MONDUBER;Valenbisi;2818
Spain;Valence;014_BARÓN CARCER;Valenbisi;2818
Australia;Brisbane;67 - VERNON TCE / COMMERCIAL RD;CityCycle;2827
Belgium;Bruxelles-Capitale;217 - BIZET;villo;2826
IRELAND;Dublin;EXCHEQUER STREET;dublinbikes;2823
IRELAND;Dublin;HARDWICKE PLACE;dublinbikes;2823
Sweden;Goteborg;LINNÉPLATSEN;Göteborg;2823
Sweden;Goteborg;KAPELLPLATSEN;Göteborg;2823
Slovenia;Ljubljana;GH ŠENTPETER-NJEGOŠEVA C.;Bicikelj;2823
Luxembourg;Luxembourg;LABOURS;Veloh;2823
Luxembourg;Luxembourg;CLOCHE D' OR;Veloh;2823
France;Lyon;4025 - CHAZIÈRE;Vélo'V;2823
France;Lyon;7052 - PARC BLANDAN;Vélo'V;2823
France;Marseille;6154-PIERRE PUGET BRETEUIL;Le vélo;2733
France;Marseille;8265- NÉGRESKO - PAULET;Le vélo;2823
France;Paris;01022 - RUE DE LA PAIX;Velib;2820
France;Paris;15111 - SERRES;Velib;2820
France;Paris;15062 - BOUCICAUT;Velib;2820
France;Paris;22011 - MONTROSIER (NEUILLY);Velib;2820
France;Paris;17011 - PORTE DE CLICHY FRAGONARD;Velib;2820
France;Paris;18011 - HERBERT;Velib;2820
France;Paris;16031 - BOULAINVILLIERS;Velib;2820
France;Paris;15113 - FALGUIERE ARSONVAL;Velib;2820
France;Paris;17043 - PLACE GENERAL KOENIG;Velib;2820
France;Paris;08036 - RIO;Velib;2820
France;Paris;41301 - CLEMENCEAU (NOGENT);Velib;2820
France;Paris;18031 - ALBERT KAHN;Velib;2820
France;Paris;18103 - CHARLES HERMITE;Velib;2820
France;Toulouse;00236 - TOEC / LEMIRE;Vélô;2818
France;Toulouse;00023 - COMBATTANTS;Vélô;2818
France;Cergy-Pontoise;54903 - VAU03 - LE BOULINGRIN;Velo2;721
France;Lyon;7039 - GUILLOTIÈRE / MADELEINE;Vélo'V;2823
France;Lyon;9050 - ALLEE DE L'EUROPE;Vélo'V;2823
France;Marseille;1228-LA PLAINE SUD;Le vélo;2823
France;Paris;13005 - ARAGO CORDELIERE - VERSION 2;Velib;2820
France;Paris;42702 - LECLERC (KREMLIN BICETRE);Velib;2820
France;Paris;21303 - ILES (ISSY LES MOULINEAUX);Velib;2820
France;Paris;13016 - PRIMO LEVI;Velib;2820
France;Paris;43010 - JARRY (VINCENNES);Velib;2820
France;Paris;07025 - SUFFREN TOUR EIFFEL;Velib;2820
France;Paris;41601 - GENERAL DE GAULLE (SAINT MANDE);Velib;2820
France;Paris;14024 - RAYMOND LOSSERAND;Velib;2820
Spain;Seville;195_CALLE CORRAL DEL AGUA;SEVICI;2818
Spain;Seville;148_CALLE THARSIS;SEVICI;2818
Spain;Seville;252_GASPAR CALDERAS;SEVICI;2818
France;Toulouse;00174 - MAUNOURY / MELA;Vélô;2818
Spain;Valence;151_JERONIMO MONSORIU;Valenbisi;2818
Spain;Valence;085_AVDA_BLASCO IBAÑEZ 1;Valenbisi;2818
Spain;Valence;90_AVDA. BLASCO IBAÑEZ;Valenbisi;2818
France;Amiens;22- QUATRE CHENES;Velam;2828
Australia;Brisbane;147 - SANDFORD ST / BRISBANE ST;CityCycle;2827
Australia;Brisbane;78 - MALT ST / BRUNSWICK ST;CityCycle;2827
Australia;Brisbane;44 - QUEEN STREET / ADELAIDE STREET;CityCycle;2827
Australia;Brisbane;127 - GLADSTONE RD / ANNERLEY RD;CityCycle;2827
Belgium;Bruxelles-Capitale;011 - SABLON / ZAVEL;villo;2826
Belgium;Bruxelles-Capitale;055 - BOTANIQUE/KRUIDTUIN;villo;2826
Sweden;Lund;IDEON NORR;Lundahoj;2823
France;Lyon;8035 - SANS SOUCI;Vélo'V;2823
France;Lyon;8020 - MOULIN A VENT;Vélo'V;2823
France;Paris;10024 - BUISSON SAINT LOUIS;Velib;2820
France;Paris;20117 - SAINT FARGEAU MORTIER;Velib;2820
France;Paris;09101 - CADET LA FAYETTE;Velib;2820
France;Paris;12018 - SAINT MANDE - FAVRE;Velib;2820
France;Paris;33005 - REPUBLIQUE 2 (AUBERVILLIERS);Velib;2820
France;Paris;10018 - ALBAN SATRAGNE;Velib;2820
France;Paris;01020 - RIVOLI CONCORDE;Velib;2820
Spain;Seville;177_AVENIDA ALCALDE JUAN FERNÁNDEZ;SEVICI;2818
France;Toulouse;00080 - FITTE VARSI;Vélô;2818
France;Toulouse;00086 - HERACLES - BEARNAIS;Vélô;2818
